N,beta,T_used,charge,cell_size,lambda,kappa_mean,kappa_stderr,kappa_z,r2_mean,r2_stderr,dr2_mean,dr2_stderr,kappa_resid_mean,kappa_resid_stderr,kappa_resid_z,r2_resid_mean,r2_resid_stderr,dr2_resid_mean,dr2_resid_stderr,ess_kappa,ess_kappa_resid,acc_mean,n_samples,mix_steps,source_frac,sink_frac,inject,interior_frac,shuffle_charge,excise_defects
350,0.0025,1.0,deg,60,0.0,0.006494201996953245,0.000520308589492986,12.481442989979294,0.21502697679413688,0.01191152666597091,0.0,0.016845442559584835,0.0,0.0,nan,nan,nan,0.0,0.0,120.93329371422018,300.0,0.9164444444444445,300,200,0.05,0.05,0.005,0.4,0,0
350,0.0025,1.0,deg,60,-0.5,0.005935196292171015,0.0003333716469379226,17.80354252284752,0.18472290660751717,0.013747196621033589,-0.030304070186619708,0.018189829093520737,-0.0035878788914280807,0.00017959146694841507,-19.97800314454052,0.34993888285375996,0.017279240867909693,0.34993888285375996,0.017279240867909693,152.77355072738632,144.21421314694675,0.9082222222222223,300,200,0.05,0.05,0.005,0.4,0,0
350,0.0025,1.0,deg,60,0.5,0.007527369781506459,0.0006478440054012675,11.619108487148983,0.2859899606321317,0.01328152278960964,0.07096298383799485,0.017840496493232924,0.0018922805442052903,0.00019967516527715404,9.476794680894633,0.3097868842380413,0.01299377805116719,0.3097868842380413,0.01299377805116719,132.6989439807356,102.49406440930665,0.9165925925925927,300,200,0.05,0.05,0.005,0.4,0,0
